organism,subset,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
worm,complex_i_block|nca_block|glucl_potentiation,200.0,443,0.0,14.677083333333334,4.528472222222222
worm,complex_i_block|nca_block|glucl_potentiation,350.0,42,0.0,12.552083333333334,3.841527777777778
worm,complex_i_block|nca_block|glucl_potentiation,350.0,137,0.0,11.716145833333334,3.60875
worm,complex_i_block|nca_block|glucl_potentiation,350.0,219,0.0,12.71875,3.891111111111111
worm,complex_i_block|nca_block|glucl_potentiation,350.0,331,0.020833333333333332,12.268229166666666,3.7608333333333333
worm,complex_i_block|nca_block|nachr_antagonism,3000.0,137,0.14583333333333334,6.567708333333333,1.9736111111111112
worm,complex_i_block|nca_block|nachr_antagonism,3000.0,219,0.041666666666666664,7.361979166666667,2.2006944444444443
worm,complex_i_block|nca_block|nachr_antagonism,3000.0,331,0.041666666666666664,6.708333333333333,1.9931944444444445
worm,complex_i_block|nca_block|nachr_antagonism,3000.0,443,0.08333333333333333,6.197916666666667,1.9123611111111112
worm,complex_i_block|nca_block|nachr_antagonism,500.0,331,0.020833333333333332,10.458333333333334,3.1590277777777778
worm,complex_i_block|nca_block|nachr_antagonism,500.0,443,0.0,9.768229166666666,2.984861111111111
worm,complex_i_block|nca_block|nachr_antagonism,1000.0,42,0.0,8.755208333333334,2.616388888888889
worm,complex_i_block|nca_block|nachr_antagonism,1000.0,137,0.08333333333333333,8.088541666666666,2.4495833333333334
worm,complex_i_block|nca_block|nachr_antagonism,1000.0,219,0.0,8.6953125,2.6341666666666668
worm,complex_i_block|nca_block|nachr_antagonism,1000.0,331,0.020833333333333332,8.606770833333334,2.5825
worm,complex_i_block|nca_block|nachr_antagonism,1000.0,443,0.0,7.8125,2.392777777777778
worm,complex_i_block|nca_block|nachr_antagonism,3000.0,42,0.041666666666666664,7.356770833333333,2.173888888888889
worm,complex_i_block|nca_block|glucl_potentiation,350.0,443,0.0,12.393229166666666,3.7847222222222223
worm,complex_i_block|nca_block|glucl_potentiation,500.0,42,0.0,11.283854166666666,3.4251388888888887
worm,complex_i_block|nca_block|glucl_potentiation,500.0,137,0.0,10.5546875,3.2270833333333333
worm,complex_i_block|nca_block|glucl_potentiation,500.0,219,0.0,11.630208333333334,3.535138888888889
worm,complex_i_block|nca_block|glucl_potentiation,10.0,42,0.0,23.0703125,7.2075
worm,complex_i_block|nca_block|glucl_potentiation,10.0,137,0.0,22.1796875,6.994583333333333
worm,complex_i_block|nca_block|glucl_potentiation,10.0,219,0.0,23.052083333333332,7.2531944444444445
worm,complex_i_block|nca_block|glucl_potentiation,10.0,331,0.0,22.372395833333332,7.031527777777778
worm,complex_i_block|nca_block|glucl_potentiation,10.0,443,0.0,23.0703125,7.2370833333333335
worm,complex_i_block|nca_block|glucl_potentiation,30.0,42,0.0,21.690104166666668,6.753333333333333
worm,complex_i_block|nca_block|glucl_potentiation,30.0,137,0.0,20.114583333333332,6.3684722222222225
worm,complex_i_block|nca_block|glucl_potentiation,30.0,219,0.0,21.5859375,6.770416666666667
worm,complex_i_block|nca_block|glucl_potentiation,100.0,219,0.0,18.354166666666668,5.720972222222223
worm,complex_i_block|nca_block|glucl_potentiation,100.0,331,0.0,17.322916666666668,5.39375
worm,complex_i_block|nca_block|glucl_potentiation,100.0,443,0.0,17.979166666666668,5.578333333333333
worm,complex_i_block|nca_block|glucl_potentiation,200.0,42,0.0,15.135416666666666,4.651805555555556
worm,complex_i_block|nca_block|glucl_potentiation,500.0,331,0.020833333333333332,11.1015625,3.372361111111111
worm,complex_i_block|nca_block|glucl_potentiation,500.0,443,0.0,11.018229166666666,3.358888888888889
worm,complex_i_block|nca_block|glucl_potentiation,1000.0,42,0.0,9.635416666666666,2.8983333333333334
worm,complex_i_block|nca_block|glucl_potentiation,1000.0,137,0.041666666666666664,8.861979166666666,2.6815277777777777
worm,complex_i_block|nca_block|glucl_potentiation,1000.0,219,0.0,9.671875,2.9276388888888887
worm,complex_i_block|nca_block|glucl_potentiation,1000.0,331,0.020833333333333332,9.434895833333334,2.839166666666667
worm,complex_i_block|nca_block|glucl_potentiation,1000.0,443,0.0,8.6796875,2.658888888888889
worm,complex_i_block|nca_block|glucl_potentiation,3000.0,42,0.020833333333333332,8.088541666666666,2.412638888888889
worm,complex_i_block|nachr_antagonism|glucl_potentiation,10.0,42,0.0,23.1015625,7.216666666666667
worm,complex_i_block|nachr_antagonism|glucl_potentiation,10.0,137,0.0,22.190104166666668,6.9991666666666665
worm,complex_i_block|nachr_antagonism|glucl_potentiation,10.0,219,0.0,23.1484375,7.277916666666667
worm,complex_i_block|nachr_antagonism|glucl_potentiation,10.0,331,0.0,22.544270833333332,7.083611111111111
worm,complex_i_block|nachr_antagonism|glucl_potentiation,10.0,443,0.0,23.203125,7.277361111111111
worm,complex_i_block|nachr_antagonism|glucl_potentiation,30.0,42,0.0,22.0078125,6.851388888888889
worm,complex_i_block|nachr_antagonism|glucl_potentiation,30.0,137,0.0,20.28125,6.4181944444444445
worm,complex_i_block|nachr_antagonism|glucl_potentiation,30.0,219,0.0,21.611979166666668,6.791111111111111
worm,complex_i_block|nca_block|glucl_potentiation,3000.0,137,0.08333333333333333,7.567708333333333,2.2775
worm,complex_i_block|nca_block|glucl_potentiation,3000.0,219,0.020833333333333332,8.385416666666666,2.5145833333333334
worm,complex_i_block|nca_block|glucl_potentiation,3000.0,331,0.020833333333333332,7.90625,2.3625
worm,complex_i_block|nca_block|glucl_potentiation,3000.0,443,0.0625,7.2421875,2.2156944444444444
worm,complex_i_block|nachr_antagonism|glucl_potentiation,30.0,331,0.0,20.950520833333332,6.571805555555556
worm,complex_i_block|nachr_antagonism|glucl_potentiation,30.0,443,0.0,21.973958333333332,6.877361111111111
worm,complex_i_block|nachr_antagonism|glucl_potentiation,100.0,42,0.0,17.979166666666668,5.5775
worm,complex_i_block|nachr_antagonism|glucl_potentiation,100.0,137,0.0,17.385416666666668,5.421111111111111
worm,complex_i_block|nachr_antagonism|glucl_potentiation,100.0,219,0.0,18.776041666666668,5.85625
worm,complex_i_block|nachr_antagonism|glucl_potentiation,100.0,331,0.0,17.841145833333332,5.551388888888889
worm,complex_i_block|nachr_antagonism|glucl_potentiation,100.0,443,0.0,18.3828125,5.717222222222222
worm,complex_i_block|nachr_antagonism|glucl_potentiation,200.0,42,0.0,15.5546875,4.7775
worm,complex_i_block|nachr_antagonism|glucl_potentiation,200.0,137,0.0,14.734375,4.5626388888888885
worm,complex_i_block|nachr_antagonism|glucl_potentiation,200.0,219,0.0,15.869791666666666,4.885694444444445
worm,complex_i_block|nachr_antagonism|glucl_potentiation,200.0,331,0.0,14.888020833333334,4.620833333333334
worm,complex_i_block|nachr_antagonism|glucl_potentiation,200.0,443,0.0,15.208333333333334,4.695972222222222
worm,complex_i_block|nachr_antagonism|glucl_potentiation,3000.0,137,0.0625,8.265625,2.4994444444444444
worm,complex_i_block|nachr_antagonism|glucl_potentiation,3000.0,219,0.0,8.9375,2.705138888888889
worm,complex_i_block|nachr_antagonism|glucl_potentiation,3000.0,331,0.020833333333333332,8.861979166666666,2.66125
worm,complex_i_block|nachr_antagonism|glucl_potentiation,3000.0,443,0.0,7.981770833333333,2.4483333333333333
worm,complex_i_block|nachr_antagonism|glucl_potentiation,350.0,42,0.0,13.109375,4.021527777777778
worm,complex_i_block|nachr_antagonism|glucl_potentiation,350.0,137,0.0,12.302083333333334,3.801111111111111
worm,complex_i_block|nachr_antagonism|glucl_potentiation,350.0,219,0.0,13.46875,4.132083333333333
worm,complex_i_block|nachr_antagonism|glucl_potentiation,350.0,331,0.020833333333333332,13.114583333333334,4.033194444444445
worm,snare_cooperativity|nca_block|nachr_antagonism,10.0,42,0.0,22.833333333333332,7.098194444444444
worm,snare_cooperativity|nca_block|nachr_antagonism,10.0,137,0.0,21.653645833333332,6.820972222222222
worm,snare_cooperativity|nca_block|nachr_antagonism,10.0,219,0.0,22.739583333333332,7.137222222222222
worm,snare_cooperativity|nca_block|nachr_antagonism,10.0,331,0.0,22.494791666666668,7.023333333333333
worm,complex_i_block|nachr_antagonism|glucl_potentiation,350.0,443,0.0,13.208333333333334,4.029722222222222
worm,complex_i_block|nachr_antagonism|glucl_potentiation,500.0,42,0.0,11.5703125,3.5519444444444446
worm,complex_i_block|nachr_antagonism|glucl_potentiation,500.0,137,0.0,11.091145833333334,3.4077777777777776
worm,complex_i_block|nachr_antagonism|glucl_potentiation,500.0,219,0.0,12.026041666666666,3.676111111111111
worm,complex_i_block|nachr_antagonism|glucl_potentiation,500.0,331,0.020833333333333332,11.796875,3.6029166666666668
worm,complex_i_block|nachr_antagonism|glucl_potentiation,500.0,443,0.0,11.830729166666666,3.6025
worm,complex_i_block|nachr_antagonism|glucl_potentiation,1000.0,42,0.0,10.21875,3.0866666666666664
worm,complex_i_block|nachr_antagonism|glucl_potentiation,1000.0,137,0.020833333333333332,9.5625,2.9051388888888887
worm,complex_i_block|nachr_antagonism|glucl_potentiation,1000.0,219,0.0,10.739583333333334,3.23625
worm,complex_i_block|nachr_antagonism|glucl_potentiation,1000.0,331,0.020833333333333332,10.197916666666666,3.0716666666666668
worm,complex_i_block|nachr_antagonism|glucl_potentiation,1000.0,443,0.0,9.3671875,2.8722222222222222
worm,complex_i_block|nachr_antagonism|glucl_potentiation,3000.0,42,0.0,9.049479166666666,2.6994444444444445
worm,snare_cooperativity|nca_block|nachr_antagonism,30.0,331,0.0,20.588541666666668,6.338472222222222
worm,snare_cooperativity|nca_block|nachr_antagonism,30.0,443,0.0,21.080729166666668,6.515694444444445
worm,snare_cooperativity|nca_block|nachr_antagonism,100.0,42,0.0,15.864583333333334,4.728055555555556
worm,snare_cooperativity|nca_block|nachr_antagonism,100.0,137,0.0,14.846354166666666,4.487638888888889
worm,snare_cooperativity|nca_block|nachr_antagonism,10.0,443,0.0,23.171875,7.240277777777778
worm,snare_cooperativity|nca_block|nachr_antagonism,30.0,42,0.0,20.6953125,6.3613888888888885
worm,snare_cooperativity|nca_block|nachr_antagonism,30.0,137,0.0,20.302083333333332,6.315
worm,snare_cooperativity|nca_block|nachr_antagonism,30.0,219,0.0,21.3828125,6.596805555555555
worm,snare_cooperativity|nca_block|nachr_antagonism,500.0,331,0.041666666666666664,6.9453125,1.926388888888889
worm,snare_cooperativity|nca_block|nachr_antagonism,500.0,443,0.041666666666666664,6.424479166666667,1.8165277777777777
worm,snare_cooperativity|nca_block|nachr_antagonism,1000.0,42,0.25,4.2109375,1.2066666666666668
worm,snare_cooperativity|nca_block|nachr_antagonism,1000.0,137,0.3541666666666667,3.7135416666666665,1.1420833333333333
worm,snare_cooperativity|nca_block|nachr_antagonism,350.0,42,0.0,8.25,2.3168055555555553
worm,snare_cooperativity|nca_block|nachr_antagonism,350.0,137,0.041666666666666664,7.9765625,2.2736111111111112
worm,snare_cooperativity|nca_block|nachr_antagonism,350.0,219,0.041666666666666664,8.520833333333334,2.4054166666666665
worm,snare_cooperativity|nca_block|nachr_antagonism,350.0,331,0.020833333333333332,8.380208333333334,2.369861111111111
worm,snare_cooperativity|nca_block|nachr_antagonism,100.0,219,0.0,15.609375,4.698333333333333
worm,snare_cooperativity|nca_block|nachr_antagonism,100.0,331,0.0,15.932291666666666,4.748888888888889
worm,snare_cooperativity|nca_block|nachr_antagonism,100.0,443,0.0,16.059895833333332,4.785138888888889
worm,snare_cooperativity|nca_block|nachr_antagonism,200.0,42,0.0,11.645833333333334,3.3670833333333334
worm,snare_cooperativity|nca_block|nachr_antagonism,1000.0,219,0.2708333333333333,4.075520833333333,1.2166666666666666
worm,snare_cooperativity|nca_block|nachr_antagonism,1000.0,331,0.25,4.2890625,1.2348611111111112
worm,snare_cooperativity|nca_block|nachr_antagonism,1000.0,443,0.2916666666666667,3.9166666666666665,1.1788888888888889
worm,snare_cooperativity|nca_block|nachr_antagonism,3000.0,42,0.625,2.8046875,0.8648611111111111
worm,snare_cooperativity|nca_block|nachr_antagonism,3000.0,137,0.7291666666666666,2.4348958333333335,0.82125
worm,snare_cooperativity|nca_block|nachr_antagonism,3000.0,219,0.6875,2.7083333333333335,0.8811111111111111
worm,snare_cooperativity|nca_block|nachr_antagonism,3000.0,331,0.625,2.7395833333333335,0.8602777777777778
worm,snare_cooperativity|nca_block|nachr_antagonism,3000.0,443,0.7083333333333334,2.4557291666666665,0.8345833333333333
worm,snare_cooperativity|nca_block|glucl_potentiation,200.0,137,0.0,11.5078125,3.3804166666666666
worm,snare_cooperativity|nca_block|glucl_potentiation,200.0,219,0.0,12.440104166666666,3.6148611111111113
worm,snare_cooperativity|nca_block|glucl_potentiation,200.0,331,0.0,12.153645833333334,3.533472222222222
worm,snare_cooperativity|nca_block|glucl_potentiation,200.0,443,0.0,12.348958333333334,3.5695833333333336
worm,snare_cooperativity|nca_block|nachr_antagonism,200.0,137,0.020833333333333332,10.841145833333334,3.1683333333333334
worm,snare_cooperativity|nca_block|nachr_antagonism,200.0,219,0.0,11.778645833333334,3.4183333333333334
worm,snare_cooperativity|nca_block|nachr_antagonism,200.0,331,0.0,11.520833333333334,3.339722222222222
worm,snare_cooperativity|nca_block|nachr_antagonism,200.0,443,0.0,11.713541666666666,3.37875
worm,snare_cooperativity|nca_block|nachr_antagonism,350.0,443,0.041666666666666664,7.859375,2.2508333333333335
worm,snare_cooperativity|nca_block|nachr_antagonism,500.0,42,0.020833333333333332,6.596354166666667,1.8290277777777777
worm,snare_cooperativity|nca_block|nachr_antagonism,500.0,137,0.125,6.020833333333333,1.7434722222222223
worm,snare_cooperativity|nca_block|nachr_antagonism,500.0,219,0.020833333333333332,6.682291666666667,1.8879166666666667
worm,snare_cooperativity|nca_block|glucl_potentiation,10.0,42,0.0,22.890625,7.1120833333333335
worm,snare_cooperativity|nca_block|glucl_potentiation,10.0,137,0.0,21.651041666666668,6.825138888888889
worm,snare_cooperativity|nca_block|glucl_potentiation,10.0,219,0.0,22.700520833333332,7.133333333333334
worm,snare_cooperativity|nca_block|glucl_potentiation,10.0,331,0.0,22.638020833333332,7.064583333333333
worm,snare_cooperativity|nca_block|glucl_potentiation,30.0,331,0.0,20.703125,6.37875
worm,snare_cooperativity|nca_block|glucl_potentiation,30.0,443,0.0,21.184895833333332,6.549861111111111
worm,snare_cooperativity|nca_block|glucl_potentiation,100.0,42,0.0,16.541666666666668,4.935972222222222
worm,snare_cooperativity|nca_block|glucl_potentiation,100.0,137,0.0,15.513020833333334,4.69
worm,snare_cooperativity|nca_block|glucl_potentiation,10.0,443,0.0,23.296875,7.285416666666666
worm,snare_cooperativity|nca_block|glucl_potentiation,30.0,42,0.0,21.208333333333332,6.514722222222222
worm,snare_cooperativity|nca_block|glucl_potentiation,30.0,137,0.0,20.598958333333332,6.408888888888889
worm,snare_cooperativity|nca_block|glucl_potentiation,30.0,219,0.0,21.544270833333332,6.656805555555556
worm,snare_cooperativity|nca_block|glucl_potentiation,100.0,219,0.0,16.065104166666668,4.848194444444444
worm,snare_cooperativity|nca_block|glucl_potentiation,100.0,331,0.0,16.520833333333332,4.935277777777777
worm,snare_cooperativity|nca_block|glucl_potentiation,100.0,443,0.0,16.53125,4.932361111111111
worm,snare_cooperativity|nca_block|glucl_potentiation,200.0,42,0.0,12.234375,3.5425
worm,snare_cooperativity|nca_block|glucl_potentiation,350.0,42,0.0,8.84375,2.502361111111111
worm,snare_cooperativity|nca_block|glucl_potentiation,350.0,137,0.041666666666666664,8.6484375,2.4616666666666664
worm,snare_cooperativity|nca_block|glucl_potentiation,350.0,219,0.020833333333333332,9.098958333333334,2.595
worm,snare_cooperativity|nca_block|glucl_potentiation,350.0,331,0.0,9.091145833333334,2.554027777777778
worm,snare_cooperativity|nca_block|glucl_potentiation,350.0,443,0.020833333333333332,8.6640625,2.484583333333333
worm,snare_cooperativity|nca_block|glucl_potentiation,500.0,42,0.020833333333333332,7.0078125,1.9654166666666666
worm,snare_cooperativity|nca_block|glucl_potentiation,500.0,137,0.08333333333333333,6.755208333333333,1.9461111111111111
worm,snare_cooperativity|nca_block|glucl_potentiation,500.0,219,0.020833333333333332,7.447916666666667,2.0927777777777776
worm,snare_cooperativity|nca_block|glucl_potentiation,500.0,331,0.041666666666666664,7.388020833333333,2.062777777777778
worm,snare_cooperativity|nca_block|glucl_potentiation,500.0,443,0.020833333333333332,7.21875,2.023888888888889
worm,snare_cooperativity|nca_block|glucl_potentiation,1000.0,42,0.14583333333333334,4.822916666666667,1.3620833333333333
worm,snare_cooperativity|nca_block|glucl_potentiation,1000.0,137,0.3125,4.322916666666667,1.2963888888888888
worm,snare_cooperativity|nca_block|glucl_potentiation,1000.0,219,0.20833333333333334,4.770833333333333,1.388611111111111
worm,snare_cooperativity|nca_block|glucl_potentiation,1000.0,331,0.16666666666666666,4.8046875,1.3718055555555555
worm,snare_cooperativity|nca_block|glucl_potentiation,1000.0,443,0.20833333333333334,4.53125,1.3306944444444444
worm,snare_cooperativity|nca_block|glucl_potentiation,3000.0,42,0.5,3.2552083333333335,0.9741666666666666
worm,snare_cooperativity|nachr_antagonism|glucl_potentiation,10.0,42,0.0,22.864583333333332,7.110277777777778
worm,snare_cooperativity|nachr_antagonism|glucl_potentiation,10.0,137,0.0,21.880208333333332,6.892916666666666
worm,snare_cooperativity|nachr_antagonism|glucl_potentiation,10.0,219,0.0,22.770833333333332,7.157222222222222
worm,snare_cooperativity|nachr_antagonism|glucl_potentiation,10.0,331,0.0,22.705729166666668,7.08875
