organism,subset,anesthetic,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,200.0,137,0.041666666666666664,7.520833333333333,2.151527777777778
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,200.0,219,0.020833333333333332,7.7890625,2.2484722222222224
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,200.0,331,0.020833333333333332,8.026041666666666,2.2730555555555556
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,200.0,443,0.041666666666666664,7.7421875,2.22125
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,290.0,42,0.041666666666666664,5.817708333333333,1.617361111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,290.0,137,0.08333333333333333,5.486979166666667,1.5693055555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,290.0,219,0.08333333333333333,6.145833333333333,1.7247222222222223
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,290.0,331,0.08333333333333333,5.856770833333333,1.6366666666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,200.0,137,0.041666666666666664,7.018229166666667,2.02125
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,200.0,219,0.020833333333333332,7.229166666666667,2.0945833333333335
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,200.0,331,0.020833333333333332,7.565104166666667,2.1416666666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,200.0,443,0.041666666666666664,7.1875,2.0658333333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,290.0,42,0.0625,5.424479166666667,1.5045833333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,290.0,137,0.10416666666666667,5.104166666666667,1.4475
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,290.0,219,0.125,5.7734375,1.6105555555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,290.0,331,0.08333333333333333,5.546875,1.5351388888888888
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,290.0,443,0.14583333333333334,4.828125,1.4106944444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,500.0,42,0.3958333333333333,3.5286458333333335,0.9594444444444444
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,500.0,137,0.4791666666666667,3.296875,0.92625
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,500.0,219,0.4166666666666667,3.4453125,0.9695833333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,500.0,331,0.3958333333333333,3.609375,0.9822222222222222
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,500.0,443,0.5208333333333334,2.9244791666666665,0.8670833333333333
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,1000.0,42,0.7916666666666666,2.0208333333333335,0.5843055555555555
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,1000.0,137,0.8333333333333334,1.7578125,0.5491666666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,1000.0,219,0.7916666666666666,2.0104166666666665,0.6013888888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,1000.0,331,0.8541666666666666,2.015625,0.5884722222222222
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,1000.0,443,0.9166666666666666,1.3489583333333333,0.5004166666666666
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,3000.0,42,0.9791666666666666,1.0208333333333333,0.37958333333333333
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,3000.0,137,0.9791666666666666,0.9505208333333334,0.35694444444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,3000.0,219,0.9166666666666666,1.2317708333333333,0.4098611111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,3000.0,331,0.9375,1.3046875,0.4076388888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nachr_antagonism,isoflurane,3000.0,443,1.0,0.7109375,0.3426388888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,10.0,42,0.0,22.052083333333332,6.842361111111111
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,10.0,137,0.0,21.15625,6.664166666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,10.0,219,0.0,22.205729166666668,6.951944444444444
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,10.0,331,0.0,21.549479166666668,6.721666666666667
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,100.0,219,0.0,12.583333333333334,3.7198611111111113
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,100.0,331,0.0,12.109375,3.618333333333333
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,100.0,443,0.0,12.463541666666666,3.6819444444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,200.0,42,0.0,8.020833333333334,2.2695833333333333
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,290.0,443,0.10416666666666667,5.408854166666667,1.562638888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,500.0,42,0.3333333333333333,3.875,1.0534722222222221
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,500.0,137,0.4375,3.5338541666666665,1.0020833333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,500.0,219,0.3541666666666667,3.7213541666666665,1.0476388888888888
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,500.0,331,0.3541666666666667,3.8697916666666665,1.0616666666666668
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,500.0,443,0.5,3.2291666666666665,0.9505555555555556
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,1000.0,42,0.7291666666666666,2.2057291666666665,0.6438888888888888
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,1000.0,137,0.7916666666666666,1.9244791666666667,0.6018055555555556
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,1000.0,219,0.6875,2.3177083333333335,0.6769444444444445
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,1000.0,331,0.7916666666666666,2.3567708333333335,0.6715277777777777
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,1000.0,443,0.9166666666666666,1.6276041666666667,0.5647222222222222
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,3000.0,42,0.9166666666666666,1.3567708333333333,0.44763888888888886
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,3000.0,137,0.9791666666666666,1.0651041666666667,0.39458333333333334
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,3000.0,219,0.8958333333333334,1.4713541666666667,0.4701388888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,3000.0,331,0.9583333333333334,1.484375,0.4563888888888889
worm,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|glucl_potentiation,isoflurane,3000.0,443,1.0,0.90625,0.38958333333333334
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,219,0.8125,1.8802083333333333,0.5595833333333333
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,331,0.8541666666666666,1.796875,0.5348611111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,443,0.9166666666666666,1.2161458333333333,0.45819444444444446
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,42,0.9791666666666666,0.8880208333333334,0.34430555555555553
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,137,1.0,0.8723958333333334,0.32652777777777775
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,219,0.9375,1.1119791666666667,0.3713888888888889
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,331,1.0,1.1510416666666667,0.36875
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,3000.0,443,1.0,0.6380208333333334,0.30875
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,42,0.0,22.005208333333332,6.832777777777777
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,137,0.0,21.067708333333332,6.64125
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,219,0.0,22.158854166666668,6.937777777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,331,0.0,21.546875,6.72
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,42,0.0,21.877604166666668,6.788333333333333
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,137,0.0,20.9296875,6.601527777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,219,0.0,21.986979166666668,6.878472222222222
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,331,0.0,21.588541666666668,6.721527777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,10.0,443,0.0,22.346354166666668,6.963611111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,42,0.0,18.872395833333332,5.807777777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,137,0.0,17.953125,5.591944444444445
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,219,0.0,19.4140625,5.987361111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,331,0.0,18.28125,5.6338888888888885
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,443,0.0,19.236979166666668,5.8909722222222225
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,42,0.0,11.809895833333334,3.4783333333333335
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,137,0.0,11.096354166666666,3.312361111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,219,0.0,12.135416666666666,3.582361111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,331,0.0,11.5078125,3.4234722222222222
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,100.0,443,0.0,12.018229166666666,3.5370833333333334
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,42,0.020833333333333332,7.21875,2.0477777777777777
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,10.0,443,0.0,22.2890625,6.943611111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,42,0.0,18.59375,5.720972222222223
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,137,0.0,17.828125,5.5384722222222225
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,30.0,219,0.0,19.0546875,5.877777777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,137,0.020833333333333332,6.963541666666667,1.9870833333333333
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,219,0.041666666666666664,7.190104166666667,2.0726388888888887
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,331,0.041666666666666664,7.283854166666667,2.057361111111111
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,200.0,443,0.041666666666666664,7.041666666666667,2.0233333333333334
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,42,0.125,5.096354166666667,1.4172222222222222
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,137,0.20833333333333334,4.734375,1.3483333333333334
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,219,0.10416666666666667,5.588541666666667,1.5495833333333333
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,331,0.08333333333333333,5.231770833333333,1.4534722222222223
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,290.0,443,0.20833333333333334,4.611979166666667,1.3481944444444445
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,42,0.375,3.2942708333333335,0.8981944444444444
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,137,0.4791666666666667,2.9895833333333335,0.85125
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,219,0.4375,3.1875,0.89875
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,331,0.5208333333333334,3.3541666666666665,0.9130555555555555
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,500.0,443,0.6458333333333334,2.6510416666666665,0.7954166666666667
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,42,0.8541666666666666,1.7552083333333333,0.5255555555555556
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism,isoflurane,1000.0,137,0.8541666666666666,1.6380208333333333,0.5044444444444445
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,331,0.0,18.578125,5.732777777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,30.0,443,0.0,19.510416666666668,5.975416666666667
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,42,0.0,12.252604166666666,3.6081944444444445
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,137,0.0,11.247395833333334,3.368333333333333
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,219,0.0,12.479166666666666,3.69125
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,331,0.0,12.028645833333334,3.5859722222222223
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,100.0,443,0.0,12.2578125,3.6172222222222223
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,42,0.0,7.713541666666667,2.180277777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,137,0.041666666666666664,7.359375,2.105277777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,219,0.020833333333333332,7.513020833333333,2.1663888888888887
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,331,0.020833333333333332,7.747395833333333,2.1956944444444444
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,200.0,443,0.041666666666666664,7.421875,2.1329166666666666
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,443,0.14583333333333334,4.986979166666667,1.4580555555555557
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,42,0.375,3.6015625,0.9827777777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,137,0.4791666666666667,3.328125,0.9402777777777778
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,500.0,219,0.375,3.6015625,1.0069444444444444
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,42,0.0625,5.5703125,1.5475
worm,gaba_potentiation|complex_i_block|snare_cooperativity|nca_block|glucl_potentiation,isoflurane,290.0,137,0.125,5.2734375,1.4938888888888888
